"stationId","availableBikes","availableDocks","t"
"195","10","18","2021-10-17 23:20:01"
"196","3","14","2021-10-17 23:20:01"
"197","24","3","2021-10-17 23:20:01"
"199","0","24","2021-10-17 23:20:01"
"200","3","11","2021-10-17 23:20:01"
"201","0","16","2021-10-17 23:20:01"
"202","35","0","2021-10-17 23:20:01"
"203","9","6","2021-10-17 23:20:01"
"204","8","10","2021-10-17 23:20:01"
"206","24","12","2021-10-17 23:20:01"
"207","7","11","2021-10-17 23:20:01"
"208","3","17","2021-10-17 23:20:01"
"209","6","24","2021-10-17 23:20:01"
"210","0","21","2021-10-17 23:20:01"
"211","26","7","2021-10-17 23:20:01"
"212","0","17","2021-10-17 23:20:01"
"213","2","33","2021-10-17 23:20:01"
"214","19","12","2021-10-17 23:20:01"
"215","3","51","2021-10-17 23:20:01"
"216","21","8","2021-10-17 23:20:01"
"217","1","15","2021-10-17 23:20:01"
"218","6","12","2021-10-17 23:20:01"
"219","27","0","2021-10-17 23:20:01"
"220","10","16","2021-10-17 23:20:01"
"221","2","14","2021-10-17 23:20:01"
"222","0","43","2021-10-17 23:20:01"
"223","23","1","2021-10-17 23:20:01"
"224","9","8","2021-10-17 23:20:01"
"225","0","30","2021-10-17 23:20:01"
"226","1","23","2021-10-17 23:20:01"
"227","12","10","2021-10-17 23:20:01"
"228","3","35","2021-10-17 23:20:01"
"229","17","27","2021-10-17 23:20:01"
"230","9","22","2021-10-17 23:20:01"
"231","0","31","2021-10-17 23:20:01"
"232","1","15","2021-10-17 23:20:01"
"233","6","16","2021-10-17 23:20:01"
"234","9","15","2021-10-17 23:20:01"
"235","16","20","2021-10-17 23:20:01"
"237","18","11","2021-10-17 23:20:01"
"238","7","24","2021-10-17 23:20:01"
"239","8","17","2021-10-17 23:20:01"
"240","13","1","2021-10-17 23:20:01"
"242","0","22","2021-10-17 23:20:01"
"243","16","8","2021-10-17 23:20:01"
"244","0","16","2021-10-17 23:20:01"
"245","6","23","2021-10-17 23:20:01"
"246","2","37","2021-10-17 23:20:01"
"247","3","46","2021-10-17 23:20:01"
"248","12","12","2021-10-17 23:20:01"
"249","31","10","2021-10-17 23:20:01"
"250","2","8","2021-10-17 23:20:01"
"251","1","33","2021-10-17 23:20:01"
"252","25","4","2021-10-17 23:20:01"
"253","5","24","2021-10-17 23:20:01"
"254","10","8","2021-10-17 23:20:01"
"255","14","8","2021-10-17 23:20:01"
"257","0","14","2021-10-17 23:20:01"
"258","0","23","2021-10-17 23:20:01"
"259","8","8","2021-10-17 23:20:01"
"260","8","9","2021-10-17 23:20:01"
"261","9","6","2021-10-17 23:20:01"
"262","10","25","2021-10-17 23:20:01"
"263","0","21","2021-10-17 23:20:01"
"264","12","8","2021-10-17 23:20:01"
"265","15","1","2021-10-17 23:20:01"
"266","0","40","2021-10-17 23:20:01"
"267","12","10","2021-10-17 23:20:01"
"268","20","9","2021-10-17 23:20:01"
"269","26","20","2021-10-17 23:20:01"
"270","22","5","2021-10-17 23:20:01"
"271","21","11","2021-10-17 23:20:01"
"272","13","9","2021-10-17 23:20:01"
"273","24","14","2021-10-17 23:20:01"
"274","13","22","2021-10-17 23:20:01"
"275","0","18","2021-10-17 23:20:01"
"276","0","22","2021-10-17 23:20:01"
"277","16","1","2021-10-17 23:20:01"
"278","18","6","2021-10-17 23:20:01"
"279","8","16","2021-10-17 23:20:01"
"280","3","6","2021-10-17 23:20:01"
"281","3","13","2021-10-17 23:20:01"
"282","28","12","2021-10-17 23:20:01"
"283","7","9","2021-10-17 23:20:01"
"284","18","0","2021-10-17 23:20:01"
"286","13","22","2021-10-17 23:20:01"
"287","0","23","2021-10-17 23:20:01"
"288","15","19","2021-10-17 23:20:01"
"289","1","14","2021-10-17 23:20:01"
"290","20","0","2021-10-17 23:20:01"
"291","7","24","2021-10-17 23:20:01"
"292","2","14","2021-10-17 23:20:01"
"293","15","10","2021-10-17 23:20:01"
"294","4","12","2021-10-17 23:20:01"
"295","4","23","2021-10-17 23:20:01"
"296","10","7","2021-10-17 23:20:01"
"297","13","4","2021-10-17 23:20:01"
"298","19","2","2021-10-17 23:20:01"
"299","3","16","2021-10-17 23:20:01"
"300","1","17","2021-10-17 23:20:01"
"301","2","20","2021-10-17 23:20:01"
"302","18","9","2021-10-17 23:20:01"
"303","3","29","2021-10-17 23:20:01"
"307","19","1","2021-10-17 23:20:01"
"308","14","6","2021-10-17 23:20:01"
"309","37","3","2021-10-17 23:20:01"
"310","11","8","2021-10-17 23:20:01"
"311","5","19","2021-10-17 23:20:01"
"312","2","17","2021-10-17 23:20:01"
"313","0","38","2021-10-17 23:20:01"
"314","19","16","2021-10-17 23:20:01"
"315","1","15","2021-10-17 23:20:01"
"316","21","0","2021-10-17 23:20:01"
"317","14","18","2021-10-17 23:20:01"
"318","8","10","2021-10-17 23:20:01"
"319","0","21","2021-10-17 23:20:01"
"320","14","12","2021-10-17 23:20:01"
"321","24","0","2021-10-17 23:20:01"
"322","26","0","2021-10-17 23:20:01"
"323","9","15","2021-10-17 23:20:01"
"324","12","3","2021-10-17 23:20:01"
"325","12","6","2021-10-17 23:20:01"
"326","7","19","2021-10-17 23:20:01"
"327","3","19","2021-10-17 23:20:01"
"328","12","9","2021-10-17 23:20:01"
"329","1","23","2021-10-17 23:20:01"
"330","6","28","2021-10-17 23:20:01"
"331","0","30","2021-10-17 23:20:01"
"332","14","6","2021-10-17 23:20:01"
"333","4","33","2021-10-17 23:20:01"
"334","6","4","2021-10-17 23:20:01"
"335","6","26","2021-10-17 23:20:01"
"336","17","1","2021-10-17 23:20:01"
"337","2","14","2021-10-17 23:20:01"
"338","5","16","2021-10-17 23:20:01"
"339","3","1","2021-10-17 23:20:01"
"340","5","11","2021-10-17 23:20:01"
"341","16","6","2021-10-17 23:20:01"
"343","15","20","2021-10-17 23:20:01"
"344","3","14","2021-10-17 23:20:01"
"345","30","2","2021-10-17 23:20:01"
"347","16","1","2021-10-17 23:20:01"
"348","6","11","2021-10-17 23:20:01"
"349","9","9","2021-10-17 23:20:01"
"350","5","14","2021-10-17 23:20:01"
"351","6","21","2021-10-17 23:20:01"
"352","18","1","2021-10-17 23:20:01"
"353","1","16","2021-10-17 23:20:01"
"354","7","29","2021-10-17 23:20:01"
"355","15","5","2021-10-17 23:20:01"
"356","0","13","2021-10-17 23:20:01"
"357","1","29","2021-10-17 23:20:01"
"358","0","20","2021-10-17 23:20:01"
"359","3","15","2021-10-17 23:20:01"
"360","5","21","2021-10-17 23:20:01"
"361","53","0","2021-10-17 23:20:01"
"362","1","56","2021-10-17 23:20:01"
"363","2","20","2021-10-17 23:20:01"
"364","0","31","2021-10-17 23:20:01"
"365","2","45","2021-10-17 23:20:01"
"366","2","25","2021-10-17 23:20:01"
"367","8","8","2021-10-17 23:20:01"
"368","13","11","2021-10-17 23:20:01"
"370","3","17","2021-10-17 23:20:01"
"371","9","13","2021-10-17 23:20:01"
"372","0","24","2021-10-17 23:20:01"
"373","0","16","2021-10-17 23:20:01"
"374","30","3","2021-10-17 23:20:01"
"375","5","12","2021-10-17 23:20:01"
"376","4","20","2021-10-17 23:20:01"
"377","10","5","2021-10-17 23:20:01"
"378","0","40","2021-10-17 23:20:01"
"379","6","14","2021-10-17 23:20:01"
"380","0","20","2021-10-17 23:20:01"
"381","3","11","2021-10-17 23:20:01"
"382","0","14","2021-10-17 23:20:01"
"383","16","2","2021-10-17 23:20:01"
"384","9","6","2021-10-17 23:20:01"
"386","4","12","2021-10-17 23:20:01"
"387","19","10","2021-10-17 23:20:01"
"388","0","14","2021-10-17 23:20:01"
"389","2","16","2021-10-17 23:20:01"
"390","21","20","2021-10-17 23:20:01"
"391","11","6","2021-10-17 23:20:01"
"392","0","21","2021-10-17 23:20:01"
"393","0","15","2021-10-17 23:20:01"
"394","5","13","2021-10-17 23:20:01"
"395","9","5","2021-10-17 23:20:01"
"396","13","3","2021-10-17 23:20:01"
"397","8","8","2021-10-17 23:20:01"
"398","3","27","2021-10-17 23:20:01"
"399","14","8","2021-10-17 23:20:01"
"400","3","23","2021-10-17 23:20:01"
"401","4","19","2021-10-17 23:20:01"
"402","6","8","2021-10-17 23:20:01"
"403","2","14","2021-10-17 23:20:01"
"404","6","6","2021-10-17 23:20:01"
"405","6","9","2021-10-17 23:20:01"
"409","39","2","2021-10-17 23:20:01"
"410","7","57","2021-10-17 23:20:01"
"411","18","0","2021-10-17 23:20:01"
"412","17","0","2021-10-17 23:20:01"
"419","5","10","2021-10-17 23:20:01"
"420","36","1","2021-10-17 23:20:01"
"421","11","34","2021-10-17 23:20:01"
"423","31","0","2021-10-17 23:20:01"
"424","17","11","2021-10-17 23:20:01"
"426","13","4","2021-10-17 23:20:01"
"427","0","43","2021-10-17 23:20:01"
"428","1","19","2021-10-17 23:20:01"
"430","1","16","2021-10-17 23:20:01"
"431","18","1","2021-10-17 23:20:01"
"432","0","10","2021-10-17 23:20:01"
"433","18","14","2021-10-17 23:20:01"
"435","19","4","2021-10-17 23:20:01"
"436","8","28","2021-10-17 23:20:01"
"437","27","0","2021-10-17 23:20:01"
"439","3","19","2021-10-17 23:20:01"
"440","28","5","2021-10-17 23:20:01"
"441","22","2","2021-10-17 23:20:01"
"442","18","6","2021-10-17 23:20:01"
"443","17","13","2021-10-17 23:20:01"
"444","9","14","2021-10-17 23:20:01"
"445","16","10","2021-10-17 23:20:01"
"446","20","7","2021-10-17 23:20:01"
"447","11","42","2021-10-17 23:20:01"
"448","20","16","2021-10-17 23:20:01"
"449","16","17","2021-10-17 23:20:01"
"450","15","13","2021-10-17 23:20:01"
"451","9","7","2021-10-17 23:20:01"
"452","22","2","2021-10-17 23:20:01"
"453","22","2","2021-10-17 23:20:01"
"454","12","8","2021-10-17 23:20:01"
"455","15","1","2021-10-17 23:20:01"
"456","32","0","2021-10-17 23:20:01"
"457","11","18","2021-10-17 23:20:01"
"458","20","7","2021-10-17 23:20:01"
"459","17","0","2021-10-17 23:20:01"
"460","23","10","2021-10-17 23:20:01"
"461","26","0","2021-10-17 23:20:01"
"462","19","26","2021-10-17 23:20:01"
"463","6","16","2021-10-17 23:20:01"
"464","21","4","2021-10-17 23:20:01"
"465","8","19","2021-10-17 23:20:01"
"466","5","16","2021-10-17 23:20:01"
"467","3","13","2021-10-17 23:20:01"
"468","3","21","2021-10-17 23:20:01"
"469","33","11","2021-10-17 23:20:01"
"470","6","40","2021-10-17 23:20:01"
"471","8","11","2021-10-17 23:20:01"
"472","2","19","2021-10-17 23:20:01"
"473","14","3","2021-10-17 23:20:01"
"474","9","8","2021-10-17 23:20:01"
"475","13","18","2021-10-17 23:20:01"
"476","20","7","2021-10-17 23:20:01"
"477","29","6","2021-10-17 23:20:01"
"478","17","3","2021-10-17 23:20:01"
"479","10","10","2021-10-17 23:20:01"
"480","22","2","2021-10-17 23:20:01"
"481","21","13","2021-10-17 23:20:01"
"482","0","13","2021-10-17 23:20:01"
"483","31","2","2021-10-17 23:20:01"
"484","4","20","2021-10-17 23:20:01"
"485","12","11","2021-10-17 23:20:01"
"486","10","25","2021-10-17 23:20:01"
"487","12","11","2021-10-17 23:20:01"
"488","16","6","2021-10-17 23:20:01"
"489","10","22","2021-10-17 23:20:01"
"490","19","26","2021-10-17 23:20:01"
"491","14","31","2021-10-17 23:20:01"
"492","13","25","2021-10-17 23:20:01"
"494","36","0","2021-10-17 23:20:01"
"495","15","24","2021-10-17 23:20:01"
"497","24","3","2021-10-17 23:20:01"
"498","17","24","2021-10-17 23:20:01"
"499","8","28","2021-10-17 23:20:01"
"500","28","13","2021-10-17 23:20:01"
"501","11","13","2021-10-17 23:20:01"
"502","9","10","2021-10-17 23:20:01"
"503","18","18","2021-10-17 23:20:01"
"504","17","12","2021-10-17 23:20:01"
"505","13","16","2021-10-17 23:20:01"
"506","9","14","2021-10-17 23:20:01"
"507","3","28","2021-10-17 23:20:01"
"508","8","10","2021-10-17 23:20:01"
"509","0","19","2021-10-17 23:20:01"
"510","40","0","2021-10-17 23:20:01"
"511","28","4","2021-10-17 23:20:01"
"512","13","17","2021-10-17 23:20:01"
"513","13","38","2021-10-17 23:20:01"
"514","0","17","2021-10-17 23:20:01"
"515","5","19","2021-10-17 23:20:01"
"516","9","7","2021-10-17 23:20:01"
"517","15","2","2021-10-17 23:20:01"
"518","4","26","2021-10-17 23:20:01"
"519","13","20","2021-10-17 23:20:01"
"520","1","19","2021-10-17 23:20:01"
"521","12","7","2021-10-17 23:20:01"
"522","29","7","2021-10-17 23:20:01"
"523","18","6","2021-10-17 23:20:01"
"524","18","18","2021-10-17 23:20:01"
"526","9","17","2021-10-17 23:20:01"
"527","14","6","2021-10-17 23:20:01"
"528","0","16","2021-10-17 23:20:01"
"529","7","10","2021-10-17 23:20:01"
"530","11","7","2021-10-17 23:20:01"
"531","5","16","2021-10-17 23:20:01"
"532","1","61","2021-10-17 23:20:01"
"533","26","1","2021-10-17 23:20:01"
"534","25","2","2021-10-17 23:20:01"
"535","16","8","2021-10-17 23:20:01"
"536","27","7","2021-10-17 23:20:01"
"537","15","2","2021-10-17 23:20:01"
"538","19","1","2021-10-17 23:20:01"
"539","12","9","2021-10-17 23:20:01"
"540","12","10","2021-10-17 23:20:01"
"541","2","25","2021-10-17 23:20:01"
"542","32","0","2021-10-17 23:20:01"
"543","7","14","2021-10-17 23:20:01"
"544","5","16","2021-10-17 23:20:01"
"545","21","2","2021-10-17 23:20:01"
"546","0","21","2021-10-17 23:20:01"
"547","21","28","2021-10-17 23:20:01"
"548","25","1","2021-10-17 23:20:01"
"549","36","8","2021-10-17 23:20:01"
"550","4","19","2021-10-17 23:20:01"
"551","23","15","2021-10-17 23:20:01"
"552","5","22","2021-10-17 23:20:01"
"553","6","17","2021-10-17 23:20:01"
"554","16","0","2021-10-17 23:20:01"
"556","8","19","2021-10-17 23:20:01"
"557","1","19","2021-10-17 23:20:01"
"558","12","11","2021-10-17 23:20:01"
"559","4","20","2021-10-17 23:20:01"
"560","4","17","2021-10-17 23:20:01"
"561","20","2","2021-10-17 23:20:01"
"562","0","21","2021-10-17 23:20:01"
"563","24","1","2021-10-17 23:20:01"
"564","14","24","2021-10-17 23:20:01"
"565","6","10","2021-10-17 23:20:01"
"566","18","24","2021-10-17 23:20:01"
"568","5","13","2021-10-17 23:20:01"
"569","3","27","2021-10-17 23:20:01"
"570","36","0","2021-10-17 23:20:01"
"571","5","23","2021-10-17 23:20:01"
"572","29","6","2021-10-17 23:20:01"
"573","12","6","2021-10-17 23:20:01"
"574","40","5","2021-10-17 23:20:01"
"576","9","13","2021-10-17 23:20:01"
"577","3","17","2021-10-17 23:20:01"
"578","2","30","2021-10-17 23:20:01"
"579","2","34","2021-10-17 23:20:01"
"580","15","20","2021-10-17 23:20:01"
"581","1","16","2021-10-17 23:20:01"
"583","12","5","2021-10-17 23:20:01"
"584","14","5","2021-10-17 23:20:01"
"586","24","7","2021-10-17 23:20:01"
"587","2","17","2021-10-17 23:20:01"
"588","4","23","2021-10-17 23:20:01"
"589","12","6","2021-10-17 23:20:01"
"590","3","23","2021-10-17 23:20:01"
"592","0","20","2021-10-17 23:20:01"
"593","21","0","2021-10-17 23:20:01"
"594","2","31","2021-10-17 23:20:01"
"595","12","10","2021-10-17 23:20:01"
"596","11","8","2021-10-17 23:20:01"
"597","12","15","2021-10-17 23:20:01"
"598","32","4","2021-10-17 23:20:01"
"599","7","19","2021-10-17 23:20:01"
"600","20","0","2021-10-17 23:20:01"
"601","11","23","2021-10-17 23:20:01"
"602","18","24","2021-10-17 23:20:01"
"603","38","6","2021-10-17 23:20:01"
"604","3","15","2021-10-17 23:20:01"
"605","7","22","2021-10-17 23:20:01"
"606","3","23","2021-10-17 23:20:01"
"607","16","3","2021-10-17 23:20:01"
"608","15","15","2021-10-17 23:20:01"
"609","9","10","2021-10-17 23:20:01"
"610","14","2","2021-10-17 23:20:01"
"611","3","17","2021-10-17 23:20:01"
"612","18","10","2021-10-17 23:20:01"
"613","0","24","2021-10-17 23:20:01"
"614","12","9","2021-10-17 23:20:01"
"615","18","4","2021-10-17 23:20:01"
"616","11","11","2021-10-17 23:20:01"
"617","11","10","2021-10-17 23:20:01"
"618","22","2","2021-10-17 23:20:01"
"619","30","12","2021-10-17 23:20:01"
"620","1","26","2021-10-17 23:20:01"
"621","22","9","2021-10-17 23:20:01"
"622","11","18","2021-10-17 23:20:01"
"623","0","21","2021-10-17 23:20:01"
"624","20","8","2021-10-17 23:20:01"
"625","2","26","2021-10-17 23:20:01"
"626","4","19","2021-10-17 23:20:01"
"627","5","15","2021-10-17 23:20:02"
"628","16","10","2021-10-17 23:20:02"
"629","14","14","2021-10-17 23:20:02"
"630","26","1","2021-10-17 23:20:02"
"631","14","10","2021-10-17 23:20:02"
"632","2","25","2021-10-17 23:20:02"
"633","25","6","2021-10-17 23:20:02"
"634","24","9","2021-10-17 23:20:02"
"635","13","21","2021-10-17 23:20:02"
"636","13","14","2021-10-17 23:20:02"
"637","6","18","2021-10-17 23:20:02"
"638","5","23","2021-10-17 23:20:02"
"639","7","18","2021-10-17 23:20:02"
"640","10","17","2021-10-17 23:20:02"
"641","20","3","2021-10-17 23:20:02"
"642","3","32","2021-10-17 23:20:02"
"643","1","21","2021-10-17 23:20:02"
"644","1","34","2021-10-17 23:20:02"
"645","6","15","2021-10-17 23:20:02"
"646","0","14","2021-10-17 23:20:02"
"647","10","16","2021-10-17 23:20:02"
"648","3","27","2021-10-17 23:20:02"
"649","19","3","2021-10-17 23:20:02"
"650","21","0","2021-10-17 23:20:02"
"651","20","5","2021-10-17 23:20:02"
"652","16","13","2021-10-17 23:20:02"
"653","24","0","2021-10-17 23:20:02"
"654","21","13","2021-10-17 23:20:02"
"655","6","19","2021-10-17 23:20:02"
"656","24","4","2021-10-17 23:20:02"
"657","4","17","2021-10-17 23:20:02"
"658","20","9","2021-10-17 23:20:02"
"659","1","33","2021-10-17 23:20:02"
"660","21","1","2021-10-17 23:20:02"
"661","29","7","2021-10-17 23:20:02"
"662","7","17","2021-10-17 23:20:02"
"663","16","8","2021-10-17 23:20:02"
"664","21","2","2021-10-17 23:20:02"
"665","3","18","2021-10-17 23:20:02"
"667","16","18","2021-10-17 23:20:02"
"668","20","4","2021-10-17 23:20:02"
"669","38","0","2021-10-17 23:20:02"
"670","22","5","2021-10-17 23:20:02"
"671","6","49","2021-10-17 23:20:02"
"673","16","20","2021-10-17 23:20:02"
"674","2","38","2021-10-17 23:20:02"
"675","10","20","2021-10-17 23:20:02"
"676","35","0","2021-10-17 23:20:02"
"677","8","19","2021-10-17 23:20:02"
"678","14","16","2021-10-17 23:20:02"
"679","18","7","2021-10-17 23:20:02"
"680","23","3","2021-10-17 23:20:02"
"681","9","37","2021-10-17 23:20:02"
"682","35","9","2021-10-17 23:20:02"
"683","9","19","2021-10-17 23:20:02"
"684","11","21","2021-10-17 23:20:02"
"685","9","20","2021-10-17 23:20:02"
"686","6","20","2021-10-17 23:20:02"
"688","6","20","2021-10-17 23:20:02"
"689","6","24","2021-10-17 23:20:02"
"690","24","0","2021-10-17 23:20:02"
"691","24","0","2021-10-17 23:20:02"
"692","5","17","2021-10-17 23:20:02"
"693","16","2","2021-10-17 23:20:02"
"694","18","2","2021-10-17 23:20:02"
"695","2","18","2021-10-17 23:20:02"
"696","11","9","2021-10-17 23:20:02"
"697","2","23","2021-10-17 23:20:02"
"698","33","2","2021-10-17 23:20:02"
"699","3","36","2021-10-17 23:20:02"
"700","16","9","2021-10-17 23:20:02"
"701","29","0","2021-10-17 23:20:02"
"702","24","0","2021-10-17 23:20:02"
"703","0","25","2021-10-17 23:20:02"
"704","9","8","2021-10-17 23:20:02"
"705","8","17","2021-10-17 23:20:02"
"706","18","13","2021-10-17 23:20:02"
"707","1","29","2021-10-17 23:20:02"
"708","18","15","2021-10-17 23:20:02"
"709","9","13","2021-10-17 23:20:02"
"710","11","8","2021-10-17 23:20:02"
"711","20","11","2021-10-17 23:20:02"
"712","15","7","2021-10-17 23:20:02"
"713","11","11","2021-10-17 23:20:02"
"714","17","11","2021-10-17 23:20:02"
"715","11","9","2021-10-17 23:20:02"
"716","23","0","2021-10-17 23:20:02"
"717","13","28","2021-10-17 23:20:02"
"718","20","24","2021-10-17 23:20:02"
"719","14","20","2021-10-17 23:20:02"
"720","7","13","2021-10-17 23:20:02"
"721","7","11","2021-10-17 23:20:02"
"722","4","15","2021-10-17 23:20:02"
"723","10","38","2021-10-17 23:20:02"
"724","2","26","2021-10-17 23:20:02"
"725","21","2","2021-10-17 23:20:02"
"726","12","10","2021-10-17 23:20:02"
"727","19","3","2021-10-17 23:20:02"
"728","1","28","2021-10-17 23:20:02"
"729","19","5","2021-10-17 23:20:02"
"731","9","27","2021-10-17 23:20:02"
"732","7","11","2021-10-17 23:20:02"
"733","0","18","2021-10-17 23:20:02"
"734","14","16","2021-10-17 23:20:02"
"735","21","6","2021-10-17 23:20:02"
"736","21","7","2021-10-17 23:20:02"
"737","10","14","2021-10-17 23:20:02"
"738","12","25","2021-10-17 23:20:02"
"739","16","9","2021-10-17 23:20:02"
"740","19","7","2021-10-17 23:20:02"
"741","12","11","2021-10-17 23:20:02"
"742","2","20","2021-10-17 23:20:02"
"743","12","16","2021-10-17 23:20:02"
"744","11","19","2021-10-17 23:20:02"
"745","2","27","2021-10-17 23:20:02"
"746","6","18","2021-10-17 23:20:02"
"747","2","22","2021-10-17 23:20:02"
"748","14","10","2021-10-17 23:20:02"
"749","15","22","2021-10-17 23:20:02"
"750","17","7","2021-10-17 23:20:02"
"751","9","15","2021-10-17 23:20:02"
"754","10","14","2021-10-17 23:20:02"
"755","10","14","2021-10-17 23:20:02"
"756","14","7","2021-10-17 23:20:02"
"757","24","0","2021-10-17 23:20:02"
"758","15","8","2021-10-17 23:20:02"
"759","11","7","2021-10-17 23:20:02"
"760","1","17","2021-10-17 23:20:02"
"761","13","10","2021-10-17 23:20:02"
"762","2","16","2021-10-17 23:20:02"
"763","2","44","2021-10-17 23:20:02"
"764","20","11","2021-10-17 23:20:02"
"765","3","35","2021-10-17 23:20:02"
"766","13","12","2021-10-17 23:20:02"
"767","5","25","2021-10-17 23:20:02"
"768","26","10","2021-10-17 23:20:02"
"769","6","15","2021-10-17 23:20:02"
"770","29","0","2021-10-17 23:20:02"
"771","15","6","2021-10-17 23:20:02"
"772","13","20","2021-10-17 23:20:02"
"773","2","22","2021-10-17 23:20:02"
"774","11","8","2021-10-17 23:20:02"
"775","24","8","2021-10-17 23:20:02"
"776","7","12","2021-10-17 23:20:02"
"777","11","10","2021-10-17 23:20:02"
"779","0","28","2021-10-17 23:20:02"
"780","18","5","2021-10-17 23:20:02"
"781","1","28","2021-10-17 23:20:02"
"782","18","4","2021-10-17 23:20:02"
"783","25","2","2021-10-17 23:20:02"
"784","4","29","2021-10-17 23:20:02"
"785","13","46","2021-10-17 23:20:02"
"786","5","37","2021-10-17 23:20:02"
